source_family,window,stage,event_count,rate_or_transfer,rate_units,source_theta_bin,source_phi_bin,first_recorded_volume,first_recorded_material,entry_region,first_recorded_x_cm,first_recorded_y_cm,first_recorded_z_cm,tes_energy_keV,active_veto_energy_keV,side_compton_class,entry_surface_proxy,entry_region_proxy,entry_phi_deg_local,source_file,local_id,init_x_cm,init_y_cm,init_z_cm,dir_x,dir_y,dir_z,init_energy_keV
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,140_150,090_135,G10_Support_Ring_4K_60K,G10,top,,,,510.998868,8134.2222759999995,not_active_veto_pass,top,top_phi00_000deg,337.97781534027365,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,264586,47.79147,-30.74047,32.58918,-0.69275,0.50914,-0.51077,0.0
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,060_070,090_135,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Aluminium,bottom,,,,510.9989,3494.2224436,not_active_veto_pass,bottom,bottom_phi03_135deg,122.07795821315925,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,299408,-33.86019,-37.6643,-39.5984,0.16553,0.86051,0.48179,2.206
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,070_080,270_315,ColdPlate_Still_0p7K,Copper,unknown,,,,510.99889999999994,3363.1043069999987,not_active_veto_pass,miss_current_outer_envelope,phi03_135deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,533867,-27.19056,46.08781,27.69979,0.62242,-0.72277,-0.30031,0.0
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,030_040,315_360,CsI_Bottom_Quadrant_02,CsI,bottom,,,,510.99889,4674.527130237,not_active_veto_pass,bottom,bottom_phi04_180deg,178.76050191684172,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,752100,-53.56949,9.87636,-11.65711,0.91591,-0.33872,0.21534,0.098
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,040_050,315_360,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99892099999994,4187.72597807,not_active_veto_pass,side,side_phi03_135deg,117.44863143832995,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,773525,-50.76374,32.4332,9.84538,0.98439,-0.17539,0.01485,3.332
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,060_070,045_090,Plate_300K_Top_Service_Lid,Aluminium,unknown,,,,510.99886000000004,1737.892373,not_active_veto_pass,miss_current_outer_envelope,phi05_225deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep04_part01.inc1.id1.sim.gz,912165,-23.16021,-50.44049,36.51343,0.7151,0.66913,-0.20223,10045.786
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,050_060,000_045,CsI_Bottom_Quadrant_01,CsI,bottom,,,,510.9989,1221.9662791,not_active_veto_pass,bottom,bottom_phi04_180deg,194.91000982516638,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,259704,-57.11014,-14.0233,-9.81684,0.93456,0.32381,-0.14747,550.368
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,090_100,270_315,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Aluminium,side_wall,,,,510.99898999999994,9524.920378096904,not_active_veto_pass,side,side_phi02_090deg,95.30741933293504,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,365643,-1.21883,60.89165,5.88242,-0.05156,-0.98666,-0.15441,0.617
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,130_140,045_090,CsI_Side_Segment_04_rectcut_window_band,CsI,side_wall,,,,510.99895000000004,2544.2453912901997,not_active_veto_pass,side,side_phi05_225deg,211.5622081301798,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,545609,4.19544,-51.56951,46.6816,-0.42998,0.68059,-0.59322,0.167
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,120_130,090_135,ActiveShield_Flex_Kapton_detector_bay_above_side_port,Kapton,side_wall,,,,510.998882,3602.2832849500014,not_active_veto_pass,side,side_phi07_315deg,302.8280268231445,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,591731,42.08502,-49.23079,-13.37221,-0.79312,0.60895,0.01138,332.481
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,100_110,180_225,CsI_Side_Segment_07,CsI,side_wall,,,,510.9988701,0.137549,single,side,side_phi00_000deg,347.82801655360464,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,610192,45.39339,24.5078,-40.646,-0.64312,-0.66016,0.38805,41.776
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,100_110,180_225,CsI_Side_Segment_07,CsI,side_wall,,,,510.9988701,0.137549,single,side,side_phi00_000deg,347.82801655360464,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,610192,45.39339,24.5078,-40.646,-0.64312,-0.66016,0.38805,41.776
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,100_110,180_225,CsI_Side_Segment_07,CsI,side_wall,,,,510.9988701,0.137549,single,side,side_phi00_000deg,347.82801655360464,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,610192,45.39339,24.5078,-40.646,-0.64312,-0.66016,0.38805,41.776
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,080_090,225_270,CsI_Side_Segment_01,CsI,side_wall,,,,510.99895000000004,1729.6813677159998,not_active_veto_pass,side,side_phi01_045deg,65.53800411845565,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,736476,19.631,51.84134,-22.06943,-0.29287,-0.81933,0.49288,1.191
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,100_110,225_270,ColdPlate_4K,Copper,unknown,,,,510.99891,6401.66093952,not_active_veto_pass,miss_current_outer_envelope,phi01_045deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,795568,50.46184,42.38474,6.12922,-0.58912,-0.78416,0.19499,1.873
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,120_130,090_135,Nb_MagShield_Inner_Cylinder_2mm,Nb,top,,,,510.99890000000005,2.108466,single,top,top_phi07_315deg,297.3981703611101,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,813973,40.38741,-49.52939,-1.04494,-0.70754,0.70462,-0.05385,2775.03
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,120_130,090_135,Nb_MagShield_Inner_Cylinder_2mm,Nb,top,,,,510.99890000000005,2.108466,single,top,top_phi07_315deg,297.3981703611101,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,813973,40.38741,-49.52939,-1.04494,-0.70754,0.70462,-0.05385,2775.03
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,120_130,090_135,Nb_MagShield_Inner_Cylinder_2mm,Nb,top,,,,510.99890000000005,2.108466,single,top,top_phi07_315deg,297.3981703611101,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,813973,40.38741,-49.52939,-1.04494,-0.70754,0.70462,-0.05385,2775.03
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,040_050,270_315,CsI_Side_Segment_04_below_side_port,CsI,bottom,,,,510.99892,2002.7457635999997,not_active_veto_pass,bottom,bottom_phi05_225deg,224.279731034039,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,841723,-60.39616,4.81298,-14.63702,0.81417,-0.52772,0.24216,0.235
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,020_030,000_045,CsI_Bottom_Quadrant_03,CsI,bottom,,,,510.99890544929997,3488.58100151,not_active_veto_pass,bottom,bottom_phi00_000deg,338.1896392431825,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep05_part01.inc1.id1.sim.gz,894429,-43.49247,-7.59978,-32.74428,0.86849,0.20872,0.44962,0.0
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,120_130,225_270,CsI_Side_Segment_07,CsI,side_wall,,,,510.99899999999997,800.1022948999997,not_active_veto_pass,side,side_phi00_000deg,351.67980954381227,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,79531,55.8023,30.44984,-28.06734,-0.78166,-0.62306,0.02823,117.053
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,070_080,000_045,DR_MXC_Sinter_HEX_AgProxy,SilverSinterProxy,unknown,,,,510.99898,113.6213,not_active_veto_pass,miss_current_outer_envelope,phi04_180deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,118972,-36.17446,-0.44933,56.88719,0.87351,0.14087,-0.46597,0.555
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,090_100,180_225,MuMetal_MagShield_Outer_Back_ColdFingerCap_2mm,MuMetal,top,,,,510.99889999999994,532.096818,not_active_veto_pass,top,top_phi00_000deg,340.27971079728565,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,158363,50.64849,3.60773,-36.61864,-0.71205,-0.30287,0.63345,23.704
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,030_040,225_270,Still_Shield_Al_side_window_bottom_cap,Aluminium,bottom,,,,510.99892,2807.495734763,not_active_veto_pass,bottom,bottom_phi03_135deg,139.71993266163116,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,164833,-42.7525,28.69194,-24.57957,0.54632,-0.5676,0.61592,0.056
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,070_080,315_360,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.998864,5648.119689454058,not_active_veto_pass,side,side_phi03_135deg,118.13716350681467,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,180531,-47.35727,34.70804,17.29504,0.86883,-0.28025,-0.40815,0.0
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,020_030,270_315,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,bottom,,,,510.998876,11.679722987000002,single,bottom,bottom_phi06_270deg,280.69158327427124,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,251935,-42.45693,-5.64216,-48.4389,0.64018,-0.46056,0.61486,27.819
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,020_030,270_315,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,bottom,,,,510.998876,11.679722987000002,single,bottom,bottom_phi06_270deg,280.69158327427124,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,251935,-42.45693,-5.64216,-48.4389,0.64018,-0.46056,0.61486,27.819
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,020_030,270_315,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,bottom,,,,510.998876,11.679722987000002,single,bottom,bottom_phi06_270deg,280.69158327427124,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,251935,-42.45693,-5.64216,-48.4389,0.64018,-0.46056,0.61486,27.819
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,080_090,180_225,GeoOpt_S1_PlasticFullWrap_BottomCap_5mm,PlasticScintillator,side_wall,,,,510.9988900000001,2806.2189349729993,not_active_veto_pass,side,side_phi00_000deg,356.9822164881973,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,399655,22.2071,16.26036,-59.02429,-0.54887,-0.51252,0.66035,1.168
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,080_090,090_135,NbTi_Bundle_Still_4K,NbTiCableProxy,unknown,,,,510.998891,0.0,single,miss_current_outer_envelope,phi07_315deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,634987,31.81048,-52.00385,-11.36772,-0.35569,0.84537,0.39855,1.031
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,080_090,090_135,NbTi_Bundle_Still_4K,NbTiCableProxy,unknown,,,,510.998891,0.0,single,miss_current_outer_envelope,phi07_315deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,634987,31.81048,-52.00385,-11.36772,-0.35569,0.84537,0.39855,1.031
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,080_090,090_135,NbTi_Bundle_Still_4K,NbTiCableProxy,unknown,,,,510.998891,0.0,single,miss_current_outer_envelope,phi07_315deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep06_part01.inc1.id1.sim.gz,634987,31.81048,-52.00385,-11.36772,-0.35569,0.84537,0.39855,1.031
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,070_080,090_135,CsI_Bottom_Quadrant_02,CsI,side_wall,,,,510.998895,514.5917740000001,not_active_veto_pass,side,side_phi05_225deg,229.12441150303826,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,107826,-19.27162,-60.24986,-7.88637,-0.04578,0.95127,0.30495,26.445
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,130_140,180_225,CsI_Side_Segment_03_above_side_port,CsI,top,,,,510.9989,3894.0159938399997,not_active_veto_pass,top,top_phi03_135deg,132.2577960940133,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,243793,63.26945,19.53351,10.48338,-0.99408,-0.09597,0.05102,12.063
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,020_030,000_045,Passive_W_Bottom_Plate_detector_bay,W,bottom,,,,510.9989,58.116,not_active_veto_pass,bottom,bottom_phi02_090deg,81.12782271185945,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,252059,-47.5411,4.77911,-32.4217,0.89186,0.21765,0.39651,27.357
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,100_110,225_270,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,top,,,,510.99887,0.01107629,keep,top,top_phi03_135deg,125.56885907972746,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,329030,34.65676,52.5204,1.89734,-0.58756,-0.79845,0.13137,0.525
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,100_110,225_270,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,top,,,,510.99887,0.01107629,keep,top,top_phi03_135deg,125.56885907972746,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,329030,34.65676,52.5204,1.89734,-0.58756,-0.79845,0.13137,0.525
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,100_110,225_270,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,top,,,,510.99887,0.01107629,keep,top,top_phi03_135deg,125.56885907972746,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,329030,34.65676,52.5204,1.89734,-0.58756,-0.79845,0.13137,0.525
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,040_050,090_135,CsI_Side_Segment_06,CsI,bottom,,,,510.99890999999997,0.0023371828,single,bottom,bottom_phi07_315deg,307.9359907762586,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,361381,-10.00281,-31.59404,-44.44335,0.22416,0.54609,0.80718,15.082
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,040_050,090_135,CsI_Side_Segment_06,CsI,bottom,,,,510.99890999999997,0.0023371828,single,bottom,bottom_phi07_315deg,307.9359907762586,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,361381,-10.00281,-31.59404,-44.44335,0.22416,0.54609,0.80718,15.082
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,040_050,090_135,CsI_Side_Segment_06,CsI,bottom,,,,510.99890999999997,0.0023371828,single,bottom,bottom_phi07_315deg,307.9359907762586,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,361381,-10.00281,-31.59404,-44.44335,0.22416,0.54609,0.80718,15.082
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,070_080,270_315,ActiveShield_Flex_Kapton_detector_bay_below_side_port,Kapton,side_wall,,,,510.99890000000005,3575.78592693284,not_active_veto_pass,side,side_phi02_090deg,83.24870574518162,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,602847,-12.95444,56.31798,-13.66505,0.21302,-0.97382,0.07933,0.015
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,110_120,090_135,CsI_Bottom_Quadrant_03,CsI,side_wall,,,,510.998915,851.2784851,not_active_veto_pass,side,side_phi07_315deg,322.36361749152917,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,668801,35.67774,-49.81339,-28.69434,-0.67334,0.73597,0.07049,0.021
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,080_090,315_360,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,unknown,,,,510.998873,0.0,single,miss_current_outer_envelope,phi03_135deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,928441,-11.0468,45.83202,45.69039,0.54826,-0.64788,-0.52883,0.0
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,080_090,315_360,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,unknown,,,,510.998873,0.0,single,miss_current_outer_envelope,phi03_135deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,928441,-11.0468,45.83202,45.69039,0.54826,-0.64788,-0.52883,0.0
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,080_090,315_360,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,unknown,,,,510.998873,0.0,single,miss_current_outer_envelope,phi03_135deg,,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep07_part01.inc1.id1.sim.gz,928441,-11.0468,45.83202,45.69039,0.54826,-0.64788,-0.52883,0.0
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,040_050,045_090,CsI_Side_Segment_05,CsI,side_wall,,,,510.998912394,3032.725553039999,not_active_veto_pass,side,side_phi05_225deg,230.80657648428104,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,137864,-40.6185,-39.04288,-6.61988,0.65352,0.6993,0.28964,51.949
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,100_110,180_225,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.99891,0.0,single,top,top_phi02_090deg,77.56306276795665,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,357387,55.04151,20.47059,-23.59173,-0.86234,-0.13033,0.48927,0.001
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,100_110,180_225,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.99891,0.0,single,top,top_phi02_090deg,77.56306276795665,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,357387,55.04151,20.47059,-23.59173,-0.86234,-0.13033,0.48927,0.001
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,100_110,180_225,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.99891,0.0,single,top,top_phi02_090deg,77.56306276795665,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,357387,55.04151,20.47059,-23.59173,-0.86234,-0.13033,0.48927,0.001
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,110_120,135_180,CsI_TopAnnulus_Segment_04,CsI,top,,,,510.99897999999996,6381.309463900004,not_active_veto_pass,top,top_phi05_225deg,235.7453396978903,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,370386,56.87048,-33.01415,-8.54426,-0.9094,0.2406,0.33928,4.173
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,050_060,090_135,GeoOpt_S1_PlasticFullWrap_SideShell_5mm,PlasticScintillator,side_wall,,,,510.99895559999993,306.2558291099689,not_active_veto_pass,side,side_phi07_315deg,295.01119194117376,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,585146,7.10254,-50.22456,-31.33658,0.11154,0.69093,0.71427,0.0
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,080_090,225_270,CsI_Side_Segment_00,CsI,side_wall,,,,510.99894280000007,334.3414946,not_active_veto_pass,side,side_phi01_045deg,26.775495945017994,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,745296,23.20765,37.28393,-41.18614,-0.34224,-0.75915,0.55368,1.076
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,070_080,180_225,ColdPlate_MXC_50mK_SD_anchor,Copper,side_wall,,,,510.998966,6024.268905000001,not_active_veto_pass,side,side_phi00_000deg,17.80463915473385,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,748880,27.60636,12.85398,-50.30934,-0.52147,-0.14594,0.84069,6.622
n,w2_510p58_511p42,raw,1,0.0006785296262998083,cps normalized by prompt TT,110_120,135_180,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.9989,0.0,single,top,top_phi06_270deg,290.9060934802841,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,821539,51.95579,-36.4594,-13.57523,-0.89606,0.33447,0.29191,0.547
n,w2_510p58_511p42,active_veto_pass,1,0.0006785296262998083,cps normalized by prompt TT,110_120,135_180,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.9989,0.0,single,top,top_phi06_270deg,290.9060934802841,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,821539,51.95579,-36.4594,-13.57523,-0.89606,0.33447,0.29191,0.547
n,w2_510p58_511p42,side_compton_fov_pass,1,0.0006785296262998083,cps normalized by prompt TT,110_120,135_180,ColdPlate_CP_100mK_intercept,Copper,top,,,,510.9989,0.0,single,top,top_phi06_270deg,290.9060934802841,runs/geometry_optimization_20260704/step02_instant_geo_opt_s1_bpe_w5_fullstat_v1/Background_n_fullsphere20_rep08_part01.inc1.id1.sim.gz,821539,51.95579,-36.4594,-13.57523,-0.89606,0.33447,0.29191,0.547
